identifiant;horodate;pluie_mm
8;2022-04-24 23:36:00+02:00;0,2
8;2022-04-24 23:42:00+02:00;0,1
8;2022-04-25 00:00:00+02:00;0,1
8;2022-04-25 00:48:00+02:00;0,1
8;2022-04-25 01:00:00+02:00;0,1
8;2022-04-25 01:06:00+02:00;0,1
8;2022-04-25 01:18:00+02:00;0,2
8;2022-04-25 01:30:00+02:00;0,1
8;2022-04-25 01:42:00+02:00;0,1
8;2022-04-25 02:18:00+02:00;0,1
8;2022-04-25 03:18:00+02:00;0,0
8;2022-04-25 20:00:00+02:00;0,8
8;2022-04-25 20:06:00+02:00;0,1
8;2022-04-25 20:12:00+02:00;0,7
8;2022-04-25 20:18:00+02:00;0,3
8;2022-04-25 21:18:00+02:00;0,0
8;2022-04-25 22:42:00+02:00;0,1
9;2022-04-01 03:42:00+02:00;0,2
9;2022-04-01 03:48:00+02:00;0,1
9;2022-04-01 03:54:00+02:00;0,1
9;2022-04-01 04:00:00+02:00;0,1
9;2022-04-01 04:06:00+02:00;0,1
9;2022-04-01 04:12:00+02:00;0,2
9;2022-04-01 04:18:00+02:00;0,1
9;2022-04-01 04:24:00+02:00;0,2
9;2022-04-01 04:30:00+02:00;0,1
9;2022-04-01 04:36:00+02:00;0,2
9;2022-04-01 04:42:00+02:00;0,2
9;2022-04-01 04:48:00+02:00;0,2
9;2022-04-01 04:54:00+02:00;0,2
9;2022-04-01 05:00:00+02:00;0,2
9;2022-04-01 05:06:00+02:00;0,2
9;2022-04-01 05:12:00+02:00;0,2
9;2022-04-01 05:18:00+02:00;0,1
9;2022-04-01 05:24:00+02:00;0,2
9;2022-04-01 05:30:00+02:00;0,3
9;2022-04-01 05:36:00+02:00;0,2
9;2022-04-01 05:42:00+02:00;0,2
9;2022-04-01 05:48:00+02:00;0,3
9;2022-04-01 05:54:00+02:00;0,2
9;2022-04-01 06:00:00+02:00;0,2
9;2022-04-01 06:06:00+02:00;0,2
9;2022-04-01 06:12:00+02:00;0,2
9;2022-04-01 06:18:00+02:00;0,3
9;2022-04-01 06:24:00+02:00;0,2
9;2022-04-01 06:30:00+02:00;0,1
9;2022-04-01 06:36:00+02:00;0,1
9;2022-04-01 06:42:00+02:00;0,1
9;2022-04-01 06:48:00+02:00;0,2
9;2022-04-01 06:54:00+02:00;0,3
9;2022-04-01 07:00:00+02:00;0,2
9;2022-04-01 07:06:00+02:00;0,2
9;2022-04-01 07:12:00+02:00;0,2
9;2022-04-01 07:18:00+02:00;0,1
9;2022-04-01 07:24:00+02:00;0,2
9;2022-04-01 07:36:00+02:00;0,1
9;2022-04-01 07:42:00+02:00;0,1
9;2022-04-01 07:48:00+02:00;0,1
9;2022-04-01 07:54:00+02:00;0,2
9;2022-04-01 08:00:00+02:00;0,1
9;2022-04-01 08:06:00+02:00;0,2
9;2022-04-01 08:12:00+02:00;0,2
9;2022-04-01 08:18:00+02:00;0,2
9;2022-04-01 08:24:00+02:00;0,1
9;2022-04-01 08:30:00+02:00;0,1
9;2022-04-01 09:30:00+02:00;0,0
9;2022-04-01 21:42:00+02:00;0,9
9;2022-04-01 21:48:00+02:00;0,5
9;2022-04-01 21:54:00+02:00;0,5
9;2022-04-01 22:00:00+02:00;0,2
9;2022-04-01 22:06:00+02:00;0,2
9;2022-04-01 22:12:00+02:00;0,1
9;2022-04-01 22:18:00+02:00;0,3
9;2022-04-01 22:24:00+02:00;0,1
9;2022-04-01 22:30:00+02:00;0,2
9;2022-04-01 22:36:00+02:00;0,1
9;2022-04-01 22:48:00+02:00;0,2
9;2022-04-01 23:00:00+02:00;0,2
9;2022-04-01 23:06:00+02:00;0,1
9;2022-04-01 23:18:00+02:00;0,1
9;2022-04-01 23:30:00+02:00;0,1
9;2022-04-01 23:36:00+02:00;0,1
9;2022-04-01 23:48:00+02:00;0,1
9;2022-04-02 00:00:00+02:00;0,1
9;2022-04-02 00:06:00+02:00;0,1
9;2022-04-02 00:18:00+02:00;0,1
9;2022-04-02 00:36:00+02:00;0,1
9;2022-04-02 00:48:00+02:00;0,1
9;2022-04-02 00:54:00+02:00;0,2
9;2022-04-02 01:00:00+02:00;0,1
9;2022-04-02 01:06:00+02:00;0,1
9;2022-04-02 01:12:00+02:00;0,1
9;2022-04-02 01:18:00+02:00;0,1
9;2022-04-02 01:30:00+02:00;0,1
9;2022-04-02 01:54:00+02:00;0,1
9;2022-04-02 02:24:00+02:00;0,1
9;2022-04-02 02:48:00+02:00;0,1
9;2022-04-02 03:00:00+02:00;0,1
9;2022-04-02 03:18:00+02:00;0,1
9;2022-04-02 03:24:00+02:00;0,1
9;2022-04-02 03:42:00+02:00;0,1
9;2022-04-02 04:30:00+02:00;0,1
9;2022-04-02 04:48:00+02:00;0,1
9;2022-04-02 04:54:00+02:00;0,1
9;2022-04-02 05:12:00+02:00;0,1
9;2022-04-02 06:06:00+02:00;0,1
9;2022-04-02 06:42:00+02:00;0,1
9;2022-04-02 07:18:00+02:00;0,1
9;2022-04-02 07:42:00+02:00;0,1
9;2022-04-02 08:18:00+02:00;0,1
9;2022-04-02 08:42:00+02:00;0,1
9;2022-04-02 08:48:00+02:00;0,1
9;2022-04-02 09:00:00+02:00;0,1
9;2022-04-02 09:48:00+02:00;0,1
9;2022-04-02 10:12:00+02:00;0,1
9;2022-04-02 10:36:00+02:00;0,1
9;2022-04-02 11:36:00+02:00;0,0
9;2022-04-06 23:18:00+02:00;0,2
9;2022-04-06 23:24:00+02:00;0,1
9;2022-04-06 23:48:00+02:00;0,1
9;2022-04-07 00:48:00+02:00;0,0
9;2022-04-07 14:42:00+02:00;0,1
9;2022-04-07 14:48:00+02:00;0,2
9;2022-04-07 15:48:00+02:00;0,0
9;2022-04-07 17:00:00+02:00;0,1
9;2022-04-07 17:12:00+02:00;0,1
9;2022-04-07 18:12:00+02:00;0,0
9;2022-04-08 02:18:00+02:00;0,1
9;2022-04-08 02:24:00+02:00;0,1
9;2022-04-08 03:06:00+02:00;0,1
9;2022-04-08 03:18:00+02:00;0,1
9;2022-04-08 03:42:00+02:00;0,1
9;2022-04-08 03:54:00+02:00;0,1
9;2022-04-08 04:00:00+02:00;0,1
9;2022-04-08 04:18:00+02:00;0,1
9;2022-04-08 05:06:00+02:00;0,1
9;2022-04-08 05:54:00+02:00;0,1
9;2022-04-08 06:54:00+02:00;0,0
9;2022-04-08 07:00:00+02:00;0,1
9;2022-04-08 08:00:00+02:00;0,0
9;2022-04-08 16:24:00+02:00;0,1
9;2022-04-08 17:24:00+02:00;0,0
9;2022-04-09 09:12:00+02:00;0,1
9;2022-04-09 09:18:00+02:00;0,1
9;2022-04-09 09:24:00+02:00;0,1
9;2022-04-09 10:24:00+02:00;0,0
9;2022-04-09 14:42:00+02:00;0,2
9;2022-04-09 15:42:00+02:00;0,0
9;2022-04-09 19:54:00+02:00;0,3
9;2022-04-09 20:00:00+02:00;0,1
9;2022-04-09 20:06:00+02:00;0,1
9;2022-04-09 21:06:00+02:00;0,0
9;2022-04-23 17:30:00+02:00;0,2
9;2022-04-23 17:36:00+02:00;0,1
9;2022-04-23 17:48:00+02:00;0,2
9;2022-04-23 17:54:00+02:00;0,5
9;2022-04-23 18:00:00+02:00;0,4
9;2022-04-23 18:06:00+02:00;0,6
9;2022-04-23 18:12:00+02:00;0,5
9;2022-04-23 18:18:00+02:00;0,4
9;2022-04-23 18:24:00+02:00;0,4
9;2022-04-23 18:30:00+02:00;0,4
9;2022-04-23 18:36:00+02:00;0,1
9;2022-04-23 18:42:00+02:00;0,3
9;2022-04-23 18:48:00+02:00;0,1
9;2022-04-23 19:00:00+02:00;0,3
9;2022-04-23 19:06:00+02:00;0,5
9;2022-04-23 19:12:00+02:00;0,1
9;2022-04-23 19:24:00+02:00;0,2
9;2022-04-23 20:24:00+02:00;0,0
9;2022-04-24 19:48:00+02:00;0,1
9;2022-04-24 20:00:00+02:00;0,3
9;2022-04-24 20:06:00+02:00;0,4
9;2022-04-24 20:12:00+02:00;0,4
9;2022-04-24 20:18:00+02:00;0,3
9;2022-04-24 20:24:00+02:00;0,2
9;2022-04-24 20:30:00+02:00;0,4
9;2022-04-24 20:36:00+02:00;0,1
9;2022-04-24 21:06:00+02:00;0,1
9;2022-04-24 21:12:00+02:00;0,1
9;2022-04-24 21:18:00+02:00;0,2
9;2022-04-24 21:24:00+02:00;0,3
9;2022-04-24 21:30:00+02:00;0,3
9;2022-04-24 21:36:00+02:00;0,4
9;2022-04-24 21:42:00+02:00;0,3
9;2022-04-24 21:48:00+02:00;0,2
9;2022-04-24 21:54:00+02:00;0,2
9;2022-04-24 22:00:00+02:00;0,3
9;2022-04-24 22:06:00+02:00;0,4
9;2022-04-24 22:12:00+02:00;0,3
9;2022-04-24 22:18:00+02:00;0,4
9;2022-04-24 22:24:00+02:00;0,2
9;2022-04-24 22:30:00+02:00;0,2
9;2022-04-24 22:36:00+02:00;0,1
9;2022-04-24 22:42:00+02:00;0,1
9;2022-04-24 22:48:00+02:00;0,1
9;2022-04-24 23:00:00+02:00;0,1
9;2022-04-24 23:12:00+02:00;0,1
9;2022-04-24 23:24:00+02:00;0,1
9;2022-04-24 23:36:00+02:00;0,1
9;2022-04-24 23:48:00+02:00;0,1
9;2022-04-24 23:54:00+02:00;0,1
9;2022-04-25 00:06:00+02:00;0,1
9;2022-04-25 00:18:00+02:00;0,1
9;2022-04-25 01:00:00+02:00;0,1
9;2022-04-25 01:06:00+02:00;0,1
9;2022-04-25 02:06:00+02:00;0,0
9;2022-04-25 14:54:00+02:00;0,1
9;2022-04-25 15:54:00+02:00;0,0
9;2022-04-25 22:48:00+02:00;0,3
9;2022-04-25 22:54:00+02:00;0,1
9;2022-04-25 23:54:00+02:00;0,0
9;2022-04-29 19:30:00+02:00;0,2
9;2022-04-29 19:36:00+02:00;0,1
9;2022-04-29 19:54:00+02:00;0,2
10;2022-04-01 03:30:00+02:00;0,1
10;2022-04-01 04:30:00+02:00;0,0
10;2022-04-01 04:42:00+02:00;0,1
10;2022-04-01 04:48:00+02:00;0,1
10;2022-04-01 05:00:00+02:00;0,1
10;2022-04-01 05:06:00+02:00;0,1
10;2022-04-01 05:18:00+02:00;0,1
10;2022-04-01 05:30:00+02:00;0,1
10;2022-04-01 05:36:00+02:00;0,1
10;2022-04-01 05:48:00+02:00;0,2
10;2022-04-01 06:00:00+02:00;0,1
10;2022-04-01 06:06:00+02:00;0,1
10;2022-04-01 06:12:00+02:00;0,1
10;2022-04-01 06:18:00+02:00;0,1
10;2022-04-01 06:24:00+02:00;0,1
10;2022-04-01 06:30:00+02:00;0,1
10;2022-04-01 06:42:00+02:00;0,2
10;2022-04-01 06:48:00+02:00;0,1
10;2022-04-01 06:54:00+02:00;0,2
10;2022-04-01 07:00:00+02:00;0,1
10;2022-04-01 07:06:00+02:00;0,2
10;2022-04-01 07:12:00+02:00;0,2
10;2022-04-01 07:18:00+02:00;0,2
10;2022-04-01 07:24:00+02:00;0,1
10;2022-04-01 07:30:00+02:00;0,1
10;2022-04-01 07:36:00+02:00;0,1
10;2022-04-01 07:48:00+02:00;0,1
10;2022-04-01 08:06:00+02:00;0,1
10;2022-04-01 08:12:00+02:00;0,1
10;2022-04-01 08:18:00+02:00;0,1
10;2022-04-01 08:24:00+02:00;0,2
10;2022-04-01 08:30:00+02:00;0,1
10;2022-04-01 08:36:00+02:00;0,1
10;2022-04-01 08:42:00+02:00;0,2
10;2022-04-01 09:42:00+02:00;0,0
10;2022-04-01 21:18:00+02:00;0,3
10;2022-04-01 21:24:00+02:00;0,3
10;2022-04-01 21:30:00+02:00;0,1
10;2022-04-01 21:36:00+02:00;0,1
10;2022-04-01 21:42:00+02:00;0,1
10;2022-04-01 21:48:00+02:00;0,4
10;2022-04-01 21:54:00+02:00;0,3
10;2022-04-01 22:00:00+02:00;0,2
10;2022-04-01 22:06:00+02:00;0,1
10;2022-04-01 22:12:00+02:00;0,2
10;2022-04-01 22:36:00+02:00;0,1
10;2022-04-01 22:42:00+02:00;0,1
10;2022-04-01 22:48:00+02:00;0,1
10;2022-04-01 22:54:00+02:00;0,1
10;2022-04-01 23:06:00+02:00;0,1
10;2022-04-01 23:24:00+02:00;0,1
10;2022-04-01 23:42:00+02:00;0,1
10;2022-04-01 23:54:00+02:00;0,1
10;2022-04-02 00:00:00+02:00;0,1
10;2022-04-02 00:06:00+02:00;0,1
10;2022-04-02 00:18:00+02:00;0,1
10;2022-04-02 00:30:00+02:00;0,1
10;2022-04-02 00:36:00+02:00;0,1
10;2022-04-02 00:48:00+02:00;0,1
10;2022-04-02 01:00:00+02:00;0,1
10;2022-04-02 01:18:00+02:00;0,1
10;2022-04-02 02:00:00+02:00;0,1
10;2022-04-02 02:18:00+02:00;0,1
10;2022-04-02 02:24:00+02:00;0,1
10;2022-04-02 02:30:00+02:00;0,1
10;2022-04-02 03:06:00+02:00;0,1
10;2022-04-02 03:36:00+02:00;0,1
10;2022-04-02 04:00:00+02:00;0,1
10;2022-04-02 04:24:00+02:00;0,1
10;2022-04-02 04:48:00+02:00;0,1
10;2022-04-02 05:24:00+02:00;0,1
10;2022-04-02 06:24:00+02:00;0,0
10;2022-04-02 06:30:00+02:00;0,1
10;2022-04-02 06:54:00+02:00;0,1
10;2022-04-02 07:24:00+02:00;0,1
10;2022-04-02 08:00:00+02:00;0,1
10;2022-04-02 08:54:00+02:00;0,1
10;2022-04-02 09:18:00+02:00;0,1
10;2022-04-02 09:36:00+02:00;0,1
10;2022-04-02 09:54:00+02:00;0,1
10;2022-04-02 10:18:00+02:00;0,1
10;2022-04-02 10:54:00+02:00;0,1
10;2022-04-02 11:54:00+02:00;0,0
10;2022-04-06 23:36:00+02:00;0,2
10;2022-04-06 23:42:00+02:00;0,2
10;2022-04-07 00:18:00+02:00;0,1
10;2022-04-07 01:18:00+02:00;0,0
10;2022-04-07 14:24:00+02:00;0,1
10;2022-04-07 14:30:00+02:00;0,1
10;2022-04-07 14:36:00+02:00;0,1
10;2022-04-07 14:42:00+02:00;0,1
10;2022-04-07 14:48:00+02:00;0,1
10;2022-04-07 14:54:00+02:00;0,2
10;2022-04-07 15:00:00+02:00;0,1
10;2022-04-07 15:18:00+02:00;0,2
10;2022-04-07 15:30:00+02:00;0,1
10;2022-04-07 15:42:00+02:00;0,1
10;2022-04-07 16:18:00+02:00;0,1
10;2022-04-07 16:36:00+02:00;0,1
10;2022-04-07 16:42:00+02:00;0,2
10;2022-04-07 16:48:00+02:00;0,1
10;2022-04-07 17:00:00+02:00;0,1
10;2022-04-07 17:06:00+02:00;0,2
10;2022-04-07 17:12:00+02:00;0,1
10;2022-04-07 17:42:00+02:00;0,1
10;2022-04-07 18:06:00+02:00;0,1
10;2022-04-07 18:36:00+02:00;0,1
10;2022-04-07 18:54:00+02:00;0,1
10;2022-04-07 19:00:00+02:00;0,1
10;2022-04-07 19:06:00+02:00;0,1
10;2022-04-07 19:12:00+02:00;0,1
10;2022-04-07 20:12:00+02:00;0,0
10;2022-04-08 02:00:00+02:00;0,1
10;2022-04-08 02:24:00+02:00;0,1
10;2022-04-08 02:30:00+02:00;0,2
10;2022-04-08 02:42:00+02:00;0,1
10;2022-04-08 03:12:00+02:00;0,1
10;2022-04-08 03:24:00+02:00;0,1
10;2022-04-08 03:42:00+02:00;0,1
10;2022-04-08 04:00:00+02:00;0,1
10;2022-04-08 04:06:00+02:00;0,1
10;2022-04-08 04:12:00+02:00;0,1
10;2022-04-08 04:36:00+02:00;0,1
10;2022-04-08 04:42:00+02:00;0,2
10;2022-04-08 04:48:00+02:00;0,1
10;2022-04-08 04:54:00+02:00;0,1
10;2022-04-08 05:06:00+02:00;0,1
10;2022-04-08 05:24:00+02:00;0,1
10;2022-04-08 05:30:00+02:00;0,1
10;2022-04-08 06:06:00+02:00;0,2
10;2022-04-08 07:06:00+02:00;0,0
10;2022-04-08 16:24:00+02:00;0,1
10;2022-04-08 16:30:00+02:00;0,1
10;2022-04-08 17:30:00+02:00;0,0
10;2022-04-09 02:12:00+02:00;0,1
10;2022-04-09 02:18:00+02:00;0,2
10;2022-04-09 02:24:00+02:00;0,1
10;2022-04-09 03:24:00+02:00;0,0
10;2022-04-09 08:36:00+02:00;0,1
10;2022-04-09 08:42:00+02:00;0,2
10;2022-04-09 09:00:00+02:00;0,1
10;2022-04-09 09:06:00+02:00;0,2
10;2022-04-09 10:06:00+02:00;0,0
10;2022-04-09 14:18:00+02:00;0,2
10;2022-04-09 14:24:00+02:00;0,3
10;2022-04-09 14:30:00+02:00;0,1
10;2022-04-09 15:30:00+02:00;0,0
10;2022-04-09 16:30:00+02:00;0,2
10;2022-04-09 17:30:00+02:00;0,0
10;2022-04-10 08:36:00+02:00;0,1
10;2022-04-10 09:36:00+02:00;0,0
10;2022-04-23 11:12:00+02:00;0,1
10;2022-04-23 12:12:00+02:00;0,0
10;2022-04-23 15:18:00+02:00;0,1
10;2022-04-23 16:18:00+02:00;0,0
10;2022-04-23 17:48:00+02:00;0,2
10;2022-04-23 17:54:00+02:00;0,4
10;2022-04-23 18:00:00+02:00;0,5
10;2022-04-23 18:06:00+02:00;0,3
10;2022-04-23 18:12:00+02:00;0,5
10;2022-04-23 18:18:00+02:00;0,5
10;2022-04-23 18:24:00+02:00;1,0
10;2022-04-23 18:30:00+02:00;0,9
10;2022-04-23 18:36:00+02:00;0,5
10;2022-04-23 18:42:00+02:00;0,4
10;2022-04-23 18:48:00+02:00;0,3
10;2022-04-23 18:54:00+02:00;0,2
10;2022-04-23 19:00:00+02:00;0,5
10;2022-04-23 19:06:00+02:00;0,3
10;2022-04-23 19:24:00+02:00;0,3
10;2022-04-23 19:30:00+02:00;0,2
10;2022-04-23 19:36:00+02:00;0,1
10;2022-04-23 19:42:00+02:00;0,4
10;2022-04-23 19:48:00+02:00;0,1
10;2022-04-23 20:18:00+02:00;0,1
10;2022-04-23 21:18:00+02:00;0,0
10;2022-04-24 20:12:00+02:00;0,2
10;2022-04-24 20:18:00+02:00;0,2
10;2022-04-24 20:24:00+02:00;0,1
10;2022-04-24 20:30:00+02:00;0,2
10;2022-04-24 20:36:00+02:00;0,5
10;2022-04-24 20:48:00+02:00;0,1
10;2022-04-24 21:12:00+02:00;0,1
10;2022-04-24 21:36:00+02:00;0,1
10;2022-04-24 21:42:00+02:00;0,2
10;2022-04-24 21:48:00+02:00;0,2
10;2022-04-24 21:54:00+02:00;0,4
10;2022-04-24 22:00:00+02:00;0,3
10;2022-04-24 22:06:00+02:00;0,2
10;2022-04-24 22:12:00+02:00;0,1
10;2022-04-24 22:18:00+02:00;0,2
10;2022-04-24 22:24:00+02:00;0,3
10;2022-04-24 22:30:00+02:00;0,4
10;2022-04-24 22:36:00+02:00;0,3
10;2022-04-24 22:42:00+02:00;0,1
10;2022-04-24 22:48:00+02:00;0,2
10;2022-04-24 22:54:00+02:00;0,1
10;2022-04-24 23:06:00+02:00;0,1
10;2022-04-24 23:12:00+02:00;0,1
10;2022-04-24 23:24:00+02:00;0,1
10;2022-04-24 23:36:00+02:00;0,1
10;2022-04-24 23:42:00+02:00;0,2
10;2022-04-24 23:54:00+02:00;0,1
10;2022-04-25 00:00:00+02:00;0,2
10;2022-04-25 00:06:00+02:00;0,2
10;2022-04-25 00:12:00+02:00;0,2
10;2022-04-25 00:18:00+02:00;0,1
10;2022-04-25 00:24:00+02:00;0,1
10;2022-04-25 00:30:00+02:00;0,1
10;2022-04-25 00:42:00+02:00;0,2
10;2022-04-25 01:06:00+02:00;0,1
10;2022-04-25 01:12:00+02:00;0,1
10;2022-04-25 01:18:00+02:00;0,2
10;2022-04-25 01:24:00+02:00;0,1
10;2022-04-25 01:30:00+02:00;0,1
10;2022-04-25 01:36:00+02:00;0,2
10;2022-04-25 01:42:00+02:00;0,3
10;2022-04-25 01:48:00+02:00;0,2
10;2022-04-25 01:54:00+02:00;0,2
10;2022-04-25 02:00:00+02:00;0,2
10;2022-04-25 02:06:00+02:00;0,1
10;2022-04-25 02:24:00+02:00;0,1
10;2022-04-25 03:24:00+02:00;0,0
10;2022-04-25 22:54:00+02:00;0,3
10;2022-04-25 23:00:00+02:00;0,4
10;2022-04-25 23:18:00+02:00;0,3
10;2022-04-25 23:24:00+02:00;0,3
10;2022-04-25 23:30:00+02:00;0,4
10;2022-04-25 23:36:00+02:00;0,2
10;2022-04-25 23:48:00+02:00;0,2
10;2022-04-26 00:00:00+02:00;0,1
10;2022-04-26 00:18:00+02:00;0,1
10;2022-04-26 00:30:00+02:00;0,1
10;2022-04-26 00:36:00+02:00;0,1
10;2022-04-26 01:36:00+02:00;0,1
10;2022-04-26 01:54:00+02:00;0,1
10;2022-04-26 02:54:00+02:00;0,0
10;2022-04-29 20:12:00+02:00;0,1
10;2022-04-29 20:18:00+02:00;0,1
11;2022-04-01 04:06:00+02:00;0,2
11;2022-04-01 04:42:00+02:00;0,1
11;2022-04-01 04:48:00+02:00;0,1
11;2022-04-01 05:00:00+02:00;0,1
11;2022-04-01 05:24:00+02:00;0,1
11;2022-04-01 05:30:00+02:00;0,1
11;2022-04-01 05:36:00+02:00;0,1
11;2022-04-01 05:42:00+02:00;0,1
11;2022-04-01 05:54:00+02:00;0,1
11;2022-04-01 06:00:00+02:00;0,2
11;2022-04-01 06:06:00+02:00;0,2
11;2022-04-01 06:12:00+02:00;0,2
11;2022-04-01 06:18:00+02:00;0,1
11;2022-04-01 06:24:00+02:00;0,1
11;2022-04-01 06:30:00+02:00;0,2
11;2022-04-01 06:36:00+02:00;0,1
11;2022-04-01 06:42:00+02:00;0,3
11;2022-04-01 06:48:00+02:00;0,1
11;2022-04-01 06:54:00+02:00;0,1
11;2022-04-01 07:00:00+02:00;0,1
11;2022-04-01 07:06:00+02:00;0,2
11;2022-04-01 07:12:00+02:00;0,1
11;2022-04-01 07:18:00+02:00;0,1
11;2022-04-01 07:24:00+02:00;0,1
11;2022-04-01 07:30:00+02:00;0,1
11;2022-04-01 07:36:00+02:00;0,1
11;2022-04-01 07:48:00+02:00;0,1
11;2022-04-01 08:00:00+02:00;0,1
11;2022-04-01 08:12:00+02:00;0,1
11;2022-04-01 08:18:00+02:00;0,1
11;2022-04-01 08:24:00+02:00;0,1
11;2022-04-01 08:30:00+02:00;0,1
11;2022-04-01 08:36:00+02:00;0,1
11;2022-04-01 09:36:00+02:00;0,0
11;2022-04-01 21:36:00+02:00;0,1
11;2022-04-01 21:42:00+02:00;0,4
11;2022-04-01 21:48:00+02:00;0,1
11;2022-04-01 21:54:00+02:00;0,3
11;2022-04-01 22:00:00+02:00;0,3
11;2022-04-01 22:06:00+02:00;0,3
11;2022-04-01 22:30:00+02:00;0,1
11;2022-04-01 22:36:00+02:00;0,1
11;2022-04-01 22:48:00+02:00;0,1
11;2022-04-01 23:00:00+02:00;0,1
11;2022-04-01 23:06:00+02:00;0,2
11;2022-04-01 23:12:00+02:00;0,1
11;2022-04-01 23:18:00+02:00;0,1
11;2022-04-01 23:24:00+02:00;0,1
11;2022-04-01 23:30:00+02:00;0,2
11;2022-04-01 23:36:00+02:00;0,1
11;2022-04-01 23:42:00+02:00;0,1
11;2022-04-01 23:48:00+02:00;0,1
11;2022-04-01 23:54:00+02:00;0,2
11;2022-04-02 00:00:00+02:00;0,1
11;2022-04-02 00:06:00+02:00;0,2
11;2022-04-02 00:12:00+02:00;0,1
11;2022-04-02 00:18:00+02:00;0,1
11;2022-04-02 00:24:00+02:00;0,1
11;2022-04-02 00:36:00+02:00;0,1
11;2022-04-02 01:00:00+02:00;0,1
11;2022-04-02 01:06:00+02:00;0,1
11;2022-04-02 01:12:00+02:00;0,1
11;2022-04-02 01:30:00+02:00;0,1
11;2022-04-02 02:12:00+02:00;0,1
11;2022-04-02 03:06:00+02:00;0,1
11;2022-04-02 03:36:00+02:00;0,1
11;2022-04-02 04:36:00+02:00;0,0
11;2022-04-06 23:54:00+02:00;0,1
11;2022-04-07 00:00:00+02:00;0,1
11;2022-04-07 01:00:00+02:00;0,0
11;2022-04-07 16:48:00+02:00;0,1
11;2022-04-07 17:06:00+02:00;0,2
11;2022-04-07 18:06:00+02:00;0,0
11;2022-04-08 04:36:00+02:00;0,1
11;2022-04-08 05:36:00+02:00;0,0
11;2022-04-09 09:12:00+02:00;0,1
11;2022-04-09 09:24:00+02:00;0,1
11;2022-04-09 09:30:00+02:00;0,2
11;2022-04-09 09:36:00+02:00;0,2
11;2022-04-09 09:42:00+02:00;0,1
11;2022-04-09 09:48:00+02:00;0,1
11;2022-04-09 10:00:00+02:00;0,1
11;2022-04-09 11:00:00+02:00;0,0
11;2022-04-09 14:18:00+02:00;0,3
11;2022-04-09 14:24:00+02:00;0,6
11;2022-04-09 14:30:00+02:00;0,4
11;2022-04-09 14:36:00+02:00;0,1
11;2022-04-09 15:36:00+02:00;0,0
11;2022-04-09 20:18:00+02:00;0,1
11;2022-04-09 21:18:00+02:00;0,0
11;2022-04-21 04:00:00+02:00;0,1
11;2022-04-21 05:00:00+02:00;0,0
11;2022-04-23 17:18:00+02:00;0,1
11;2022-04-23 17:36:00+02:00;0,2
11;2022-04-23 17:42:00+02:00;1,2
11;2022-04-23 17:48:00+02:00;0,4
11;2022-04-23 17:54:00+02:00;0,5
11;2022-04-23 18:00:00+02:00;0,5
11;2022-04-23 18:06:00+02:00;0,4
11;2022-04-23 18:12:00+02:00;0,7
11;2022-04-23 18:18:00+02:00;0,4
11;2022-04-23 18:24:00+02:00;0,4
11;2022-04-23 18:30:00+02:00;0,4
11;2022-04-23 18:36:00+02:00;0,1
11;2022-04-23 18:42:00+02:00;0,1
11;2022-04-23 18:48:00+02:00;0,2
11;2022-04-23 18:54:00+02:00;0,1
11;2022-04-23 19:48:00+02:00;0,1
11;2022-04-23 20:48:00+02:00;0,0
11;2022-04-24 20:12:00+02:00;0,1
11;2022-04-24 20:18:00+02:00;0,1
11;2022-04-24 20:24:00+02:00;0,2
11;2022-04-24 20:30:00+02:00;0,1
11;2022-04-24 20:36:00+02:00;0,3
11;2022-04-24 20:42:00+02:00;0,3
11;2022-04-24 20:48:00+02:00;0,4
11;2022-04-24 20:54:00+02:00;0,4
11;2022-04-24 21:00:00+02:00;0,2
11;2022-04-24 21:06:00+02:00;0,1
11;2022-04-24 21:12:00+02:00;0,1
11;2022-04-24 21:24:00+02:00;0,2
11;2022-04-24 21:30:00+02:00;0,5
11;2022-04-24 21:36:00+02:00;0,4
11;2022-04-24 21:42:00+02:00;0,3
11;2022-04-24 21:48:00+02:00;0,2
11;2022-04-24 21:54:00+02:00;0,1
11;2022-04-24 22:12:00+02:00;0,2
11;2022-04-24 22:18:00+02:00;0,2
11;2022-04-24 22:24:00+02:00;0,1
11;2022-04-24 22:30:00+02:00;0,1
11;2022-04-24 23:30:00+02:00;0,0
11;2022-04-24 23:48:00+02:00;0,1
11;2022-04-25 00:00:00+02:00;0,3
11;2022-04-25 00:06:00+02:00;0,3
11;2022-04-25 00:12:00+02:00;0,1
11;2022-04-25 00:18:00+02:00;0,1
11;2022-04-25 01:06:00+02:00;0,1
11;2022-04-25 01:36:00+02:00;0,1
11;2022-04-25 02:36:00+02:00;0,0
11;2022-04-25 22:54:00+02:00;0,1
11;2022-04-25 23:54:00+02:00;0,0
11;2022-04-26 00:00:00+02:00;0,1
11;2022-04-26 00:06:00+02:00;0,1
11;2022-04-26 00:48:00+02:00;0,1
11;2022-04-26 00:54:00+02:00;0,1
11;2022-04-26 01:06:00+02:00;0,1
11;2022-04-26 01:24:00+02:00;0,1
11;2022-04-26 01:36:00+02:00;0,1
12;2022-04-01 04:00:00+02:00;0,1
12;2022-04-01 04:06:00+02:00;0,1
12;2022-04-01 04:36:00+02:00;0,1
12;2022-04-01 05:00:00+02:00;0,1
12;2022-04-01 05:06:00+02:00;0,1
12;2022-04-01 05:18:00+02:00;0,1
