timestamp;nb_velos;temperature;precipitation
2022-04-14 23:00:00+02:00;8423;17.528125;0.0
2022-04-15 00:00:00+02:00;5137;16.85855263157895;0.0
2022-04-15 01:00:00+02:00;2723;16.39527027027027;0.0
2022-04-15 02:00:00+02:00;1425;15.911458333333334;0.0
2022-04-15 03:00:00+02:00;1119;15.560855263157896;0.0
2022-04-15 04:00:00+02:00;973;15.184451219512194;0.0
2022-04-15 05:00:00+02:00;1344;14.780448717948717;0.0
2022-04-15 06:00:00+02:00;3924;14.321646341463415;0.0
2022-04-15 07:00:00+02:00;15504;14.165697674418604;0.0
2022-04-15 08:00:00+02:00;32306;14.707446808510639;0.0
2022-04-15 09:00:00+02:00;16281;15.84672619047619;0.0
2022-04-15 10:00:00+02:00;10214;17.075320512820515;0.0
2022-04-15 11:00:00+02:00;11991;18.55592105263158;0.0
2022-04-15 12:00:00+02:00;18054;20.054054054054053;0.0
2022-04-15 13:00:00+02:00;16746;21.17534722222222;0.0
2022-04-15 14:00:00+02:00;14809;21.92361111111111;0.0
2022-04-15 15:00:00+02:00;15332;22.428819444444443;0.0
2022-04-15 16:00:00+02:00;21796;22.606907894736842;0.0
2022-04-15 17:00:00+02:00;30888;22.66282894736842;0.0
2022-04-15 18:00:00+02:00;29033;22.359375;0.0
2022-04-15 19:00:00+02:00;21666;21.701785714285716;0.0
2022-04-15 20:00:00+02:00;13224;20.68198529411765;0.0
2022-04-15 21:00:00+02:00;9159;19.64695945945946;0.0
2022-04-15 22:00:00+02:00;7606;18.925;0.0
2022-04-15 23:00:00+02:00;7606;18.042763157894736;0.0
2022-04-16 00:00:00+02:00;4880;17.24662162162162;0.0
2022-04-16 01:00:00+02:00;3638;16.7;0.0
2022-04-16 02:00:00+02:00;2340;16.13715277777778;0.0
2022-04-16 03:00:00+02:00;2027;15.717905405405405;0.0
2022-04-16 04:00:00+02:00;1588;15.1796875;0.0
2022-04-16 05:00:00+02:00;1283;14.705792682926829;0.0
2022-04-16 06:00:00+02:00;1680;14.131410256410257;0.0
2022-04-16 07:00:00+02:00;2528;13.68125;0.0
2022-04-16 08:00:00+02:00;5910;13.95673076923077;0.0
2022-04-16 09:00:00+02:00;9242;14.583333333333334;0.0
