deveui;horodate;degre_celsius
70b3d580a01005fa;12/04/2022 02:32;13,5
70b3d580a0100600;12/04/2022 02:31;13,5
70b3d580a0100549;12/04/2022 02:30;13,5
70b3d580a0100549;12/04/2022 02:30;13,5
70b3d580a010054c;12/04/2022 02:30;13,5
70b3d580a0100605;12/04/2022 02:28;13,5
70b3d580a0100647;12/04/2022 02:27;12,9375
70b3d580a0100648;12/04/2022 02:25;12,3125
70b3d580a0100623;12/04/2022 02:22;12,9375
70b3d580a0100654;12/04/2022 02:21;13,5625
70b3d580a0100657;12/04/2022 02:16;13,3125
70b3d580a0100652;12/04/2022 02:14;12
70b3d580a01007a5;12/04/2022 02:13;12,8125
70b3d580a0100543;12/04/2022 02:12;13,5625
70b3d580a0100543;12/04/2022 02:11;13,5625
70b3d580a01006cf;12/04/2022 02:11;13,1875
70b3d580a0100656;12/04/2022 02:08;12,8125
70b3d580a0100550;12/04/2022 02:05;13,625
70b3d580a0100550;12/04/2022 02:04;13,625
70b3d580a0100742;12/04/2022 02:04;12,75
70b3d580a01005fa;12/04/2022 02:02;13,5625
70b3d580a0100600;12/04/2022 02:01;13,5625
70b3d580a0100549;12/04/2022 02:00;13,5625
70b3d580a0100549;12/04/2022 02:00;13,5625
70b3d580a010054c;12/04/2022 02:00;13,625
70b3d580a0100605;12/04/2022 01:58;13,5625
70b3d580a0100647;12/04/2022 01:57;13
70b3d580a0100648;12/04/2022 01:55;12,4375
70b3d580a0100623;12/04/2022 01:52;13,0625
70b3d580a0100654;12/04/2022 01:51;13,6875
70b3d580a0100657;12/04/2022 01:46;13,5
70b3d580a0100652;12/04/2022 01:44;12,1875
70b3d580a01007a5;12/04/2022 01:43;13
70b3d580a0100543;12/04/2022 01:42;13,6875
70b3d580a0100543;12/04/2022 01:41;13,6875
70b3d580a01006cf;12/04/2022 01:41;13,375
70b3d580a0100656;12/04/2022 01:38;12,875
70b3d580a0100550;12/04/2022 01:35;13,75
70b3d580a0100550;12/04/2022 01:34;13,75
70b3d580a0100742;12/04/2022 01:34;12,9375
70b3d580a01005fa;12/04/2022 01:32;13,75
70b3d580a01005fa;12/04/2022 01:32;13,75
70b3d580a0100600;12/04/2022 01:31;13,75
70b3d580a0100549;12/04/2022 01:30;13,8125
70b3d580a010054c;12/04/2022 01:30;13,8125
70b3d580a0100605;12/04/2022 01:28;13,8125
70b3d580a0100647;12/04/2022 01:27;13,125
70b3d580a0100648;12/04/2022 01:25;12,4375
70b3d580a0100623;12/04/2022 01:22;13,375
70b3d580a0100654;12/04/2022 01:21;13,9375
70b3d580a0100657;12/04/2022 01:16;13,625
70b3d580a01007a5;12/04/2022 01:13;13,125
70b3d580a0100543;12/04/2022 01:12;13,9375
70b3d580a0100543;12/04/2022 01:11;13,9375
70b3d580a01006cf;12/04/2022 01:11;13,6875
70b3d580a0100656;12/04/2022 01:08;13,1875
70b3d580a0100550;12/04/2022 01:05;14
70b3d580a0100550;12/04/2022 01:04;14
70b3d580a0100742;12/04/2022 01:04;13,1875
70b3d580a01005fa;12/04/2022 01:02;14
70b3d580a01005fa;12/04/2022 01:02;14
70b3d580a0100600;12/04/2022 01:01;13,9375
70b3d580a0100549;12/04/2022 01:00;13,9375
70b3d580a010054c;12/04/2022 01:00;14
70b3d580a0100605;12/04/2022 00:58;13,9375
70b3d580a0100647;12/04/2022 00:57;13,3125
70b3d580a0100648;12/04/2022 00:55;12,5
70b3d580a0100623;12/04/2022 00:52;13,375
70b3d580a0100654;12/04/2022 00:51;14
70b3d580a0100657;12/04/2022 00:46;13,75
70b3d580a0100652;12/04/2022 00:44;12,5625
70b3d580a01007a5;12/04/2022 00:43;13,1875
70b3d580a0100543;12/04/2022 00:42;14,0625
70b3d580a0100543;12/04/2022 00:41;14,0625
70b3d580a01006cf;12/04/2022 00:41;13,75
70b3d580a0100656;12/04/2022 00:38;13,25
70b3d580a0100550;12/04/2022 00:35;14,1875
70b3d580a0100550;12/04/2022 00:34;14,1875
70b3d580a0100742;12/04/2022 00:34;13,375
70b3d580a01005fa;12/04/2022 00:32;14,125
70b3d580a01005fa;12/04/2022 00:32;14,125
70b3d580a0100600;12/04/2022 00:31;14,125
70b3d580a0100549;12/04/2022 00:30;14,0625
70b3d580a010054c;12/04/2022 00:30;14,125
70b3d580a0100605;12/04/2022 00:28;14,125
70b3d580a0100647;12/04/2022 00:27;13,25
70b3d580a0100648;12/04/2022 00:25;12,5625
70b3d580a0100623;12/04/2022 00:22;13,375
70b3d580a0100654;12/04/2022 00:21;14,0625
70b3d580a0100657;12/04/2022 00:16;13,75
70b3d580a0100652;12/04/2022 00:14;12,625
70b3d580a0100543;12/04/2022 00:11;14,0625
70b3d580a01006cf;12/04/2022 00:11;13,625
70b3d580a0100656;12/04/2022 00:08;13,125
70b3d580a0100550;12/04/2022 00:05;14,125
70b3d580a0100550;12/04/2022 00:04;14,125
70b3d580a0100742;12/04/2022 00:04;13,3125
70b3d580a01005fa;12/04/2022 00:02;14,0625
70b3d580a01005fa;12/04/2022 00:02;14,0625
70b3d580a0100600;12/04/2022 00:01;14,0625
70b3d580a0100549;12/04/2022 00:00;14,0625
70b3d580a010054c;12/04/2022 00:00;14,125
70b3d580a010054c;12/04/2022 00:00;14,125
70b3d580a0100605;11/04/2022 23:58;14,0625
70b3d580a0100647;11/04/2022 23:57;13,3125
70b3d580a0100648;11/04/2022 23:55;12,5
70b3d580a0100623;11/04/2022 23:52;13,375
70b3d580a0100654;11/04/2022 23:51;14,1875
70b3d580a0100657;11/04/2022 23:46;13,75
70b3d580a0100652;11/04/2022 23:44;12,6875
70b3d580a01007a5;11/04/2022 23:43;13,5
70b3d580a0100543;11/04/2022 23:41;14,375
70b3d580a01006cf;11/04/2022 23:41;13,75
70b3d580a0100656;11/04/2022 23:38;13,1875
70b3d580a0100550;11/04/2022 23:35;14,375
70b3d580a0100550;11/04/2022 23:34;14,375
70b3d580a0100742;11/04/2022 23:34;13,5
70b3d580a01005fa;11/04/2022 23:32;14,3125
70b3d580a01005fa;11/04/2022 23:32;14,3125
70b3d580a0100600;11/04/2022 23:31;14,375
70b3d580a0100549;11/04/2022 23:30;14,375
70b3d580a010054c;11/04/2022 23:30;14,375
70b3d580a010054c;11/04/2022 23:30;14,375
70b3d580a0100605;11/04/2022 23:28;14,375
70b3d580a0100647;11/04/2022 23:27;13,5625
70b3d580a0100648;11/04/2022 23:25;12,6875
70b3d580a0100623;11/04/2022 23:22;13,5
70b3d580a0100654;11/04/2022 23:21;14,4375
70b3d580a0100657;11/04/2022 23:16;14,0625
70b3d580a0100652;11/04/2022 23:15;12,9375
70b3d580a01007a5;11/04/2022 23:13;13,6875
70b3d580a0100543;11/04/2022 23:12;14,375
70b3d580a0100543;11/04/2022 23:11;14,375
70b3d580a01006cf;11/04/2022 23:11;14
70b3d580a0100656;11/04/2022 23:08;13,5
70b3d580a0100550;11/04/2022 23:04;14,5
70b3d580a0100742;11/04/2022 23:04;13,75
70b3d580a01005fa;11/04/2022 23:02;14,5
70b3d580a0100600;11/04/2022 23:01;14,5
70b3d580a0100549;11/04/2022 23:00;14,5
70b3d580a010054c;11/04/2022 23:00;14,5625
70b3d580a010054c;11/04/2022 23:00;14,5625
70b3d580a0100605;11/04/2022 22:58;14,5
70b3d580a0100647;11/04/2022 22:57;13,5625
70b3d580a0100648;11/04/2022 22:55;12,75
70b3d580a0100623;11/04/2022 22:52;13,625
70b3d580a0100654;11/04/2022 22:51;14,625
70b3d580a0100657;11/04/2022 22:46;14,25
70b3d580a0100652;11/04/2022 22:45;13,1875
70b3d580a01007a5;11/04/2022 22:43;13,875
70b3d580a0100543;11/04/2022 22:42;14,625
70b3d580a0100543;11/04/2022 22:41;14,625
70b3d580a0100656;11/04/2022 22:38;13,75
70b3d580a0100550;11/04/2022 22:34;14,6875
70b3d580a0100742;11/04/2022 22:34;14
70b3d580a01005fa;11/04/2022 22:32;14,6875
70b3d580a0100600;11/04/2022 22:31;14,6875
70b3d580a0100549;11/04/2022 22:30;14,75
70b3d580a010054c;11/04/2022 22:30;14,75
70b3d580a010054c;11/04/2022 22:30;14,75
70b3d580a0100605;11/04/2022 22:28;14,75
70b3d580a0100647;11/04/2022 22:27;13,8125
70b3d580a0100648;11/04/2022 22:25;12,875
70b3d580a0100623;11/04/2022 22:22;13,875
70b3d580a0100654;11/04/2022 22:21;14,875
70b3d580a0100657;11/04/2022 22:16;14,5
70b3d580a0100652;11/04/2022 22:14;13,3125
70b3d580a01007a5;11/04/2022 22:13;14,0625
70b3d580a0100543;11/04/2022 22:12;14,875
70b3d580a0100543;11/04/2022 22:11;14,875
70b3d580a01006cf;11/04/2022 22:11;14,5625
70b3d580a0100656;11/04/2022 22:08;14,0625
70b3d580a0100550;11/04/2022 22:04;14,9375
70b3d580a0100742;11/04/2022 22:04;14,1875
70b3d580a01005fa;11/04/2022 22:02;14,9375
70b3d580a0100600;11/04/2022 22:01;14,9375
70b3d580a0100549;11/04/2022 22:00;14,9375
70b3d580a010054c;11/04/2022 22:00;14,9375
70b3d580a010054c;11/04/2022 22:00;14,9375
70b3d580a0100605;11/04/2022 21:58;14,9375
70b3d580a0100647;11/04/2022 21:57;13,9375
70b3d580a0100648;11/04/2022 21:55;13,0625
70b3d580a0100623;11/04/2022 21:52;13,9375
70b3d580a0100657;11/04/2022 21:46;14,8125
70b3d580a0100652;11/04/2022 21:44;13,375
70b3d580a01007a5;11/04/2022 21:43;14,1875
70b3d580a0100543;11/04/2022 21:42;14,9375
70b3d580a0100543;11/04/2022 21:41;14,9375
70b3d580a01006cf;11/04/2022 21:41;14,625
70b3d580a0100656;11/04/2022 21:38;14,25
70b3d580a0100550;11/04/2022 21:34;15,0625
70b3d580a0100742;11/04/2022 21:34;14,25
70b3d580a01005fa;11/04/2022 21:32;15
70b3d580a0100600;11/04/2022 21:31;15
70b3d580a0100549;11/04/2022 21:30;15,0625
70b3d580a010054c;11/04/2022 21:30;15,0625
70b3d580a0100605;11/04/2022 21:28;15,0625
70b3d580a0100647;11/04/2022 21:27;14,1875
70b3d580a0100648;11/04/2022 21:25;13,125
70b3d580a0100623;11/04/2022 21:22;14,25
70b3d580a0100654;11/04/2022 21:21;15,3125
70b3d580a0100657;11/04/2022 21:16;15
70b3d580a0100652;11/04/2022 21:14;13,5625
70b3d580a01007a5;11/04/2022 21:13;14,375
70b3d580a0100543;11/04/2022 21:12;15,1875
70b3d580a0100543;11/04/2022 21:11;15,1875
70b3d580a01006cf;11/04/2022 21:11;14,6875
70b3d580a0100656;11/04/2022 21:08;14,4375
70b3d580a0100550;11/04/2022 21:04;15,375
70b3d580a0100550;11/04/2022 21:04;15,375
70b3d580a0100742;11/04/2022 21:04;14,375
70b3d580a01005fa;11/04/2022 21:02;15,3125
70b3d580a0100600;11/04/2022 21:01;15,3125
70b3d580a0100549;11/04/2022 21:00;15,375
70b3d580a0100549;11/04/2022 21:00;15,375
70b3d580a010054c;11/04/2022 21:00;15,375
70b3d580a0100605;11/04/2022 20:58;15,375
70b3d580a0100647;11/04/2022 20:57;14,5
70b3d580a0100648;11/04/2022 20:55;13,5625
70b3d580a0100623;11/04/2022 20:52;14,6875
70b3d580a0100654;11/04/2022 20:51;15,5
70b3d580a0100657;11/04/2022 20:46;15,125
70b3d580a0100652;11/04/2022 20:45;13,75
70b3d580a01007a5;11/04/2022 20:43;14,6875
70b3d580a0100543;11/04/2022 20:42;15,5625
70b3d580a0100543;11/04/2022 20:41;15,5625
70b3d580a01006cf;11/04/2022 20:41;14,8125
70b3d580a0100656;11/04/2022 20:38;14,6875
70b3d580a0100550;11/04/2022 20:34;15,75
70b3d580a0100550;11/04/2022 20:34;15,75
70b3d580a0100742;11/04/2022 20:34;14,5
70b3d580a01005fa;11/04/2022 20:32;15,6875
70b3d580a0100600;11/04/2022 20:31;15,6875
70b3d580a0100549;11/04/2022 20:30;15,75
70b3d580a0100549;11/04/2022 20:30;15,75
70b3d580a010054c;11/04/2022 20:30;15,75
70b3d580a0100605;11/04/2022 20:28;15,75
70b3d580a0100647;11/04/2022 20:27;15
70b3d580a0100648;11/04/2022 20:25;14,125
70b3d580a0100623;11/04/2022 20:22;15,1875
70b3d580a0100654;11/04/2022 20:21;15,8125
70b3d580a0100657;11/04/2022 20:16;15,5
70b3d580a0100652;11/04/2022 20:14;14,0625
70b3d580a01007a5;11/04/2022 20:13;15,125
70b3d580a0100543;11/04/2022 20:11;15,875
70b3d580a01006cf;11/04/2022 20:11;15,25
70b3d580a0100550;11/04/2022 20:04;16,25
70b3d580a0100550;11/04/2022 20:04;16,25
70b3d580a0100742;11/04/2022 20:04;14,9375
70b3d580a01005fa;11/04/2022 20:02;16,125
70b3d580a0100600;11/04/2022 20:01;16,125
70b3d580a0100549;11/04/2022 20:00;16,1875
70b3d580a0100549;11/04/2022 20:00;16,1875
70b3d580a010054c;11/04/2022 20:00;16,25
70b3d580a0100605;11/04/2022 19:58;16,1875
70b3d580a0100647;11/04/2022 19:57;15,5625
70b3d580a0100648;11/04/2022 19:55;14,75
70b3d580a0100623;11/04/2022 19:52;15,9375
70b3d580a0100654;11/04/2022 19:51;16,3125
70b3d580a0100657;11/04/2022 19:46;16
70b3d580a0100652;11/04/2022 19:44;14,5
70b3d580a01007a5;11/04/2022 19:43;15,5625
70b3d580a0100543;11/04/2022 19:41;16,3125
70b3d580a01006cf;11/04/2022 19:41;15,75
70b3d580a0100656;11/04/2022 19:38;15,6875
70b3d580a0100550;11/04/2022 19:34;16,75
70b3d580a0100550;11/04/2022 19:34;16,75
70b3d580a0100742;11/04/2022 19:34;15,3125
70b3d580a01005fa;11/04/2022 19:32;16,5625
70b3d580a0100600;11/04/2022 19:31;16,625
70b3d580a0100549;11/04/2022 19:30;16,625
70b3d580a0100549;11/04/2022 19:30;16,625
70b3d580a0100549;11/04/2022 19:30;16,625
70b3d580a010054c;11/04/2022 19:30;16,6875
70b3d580a0100605;11/04/2022 19:28;16,625
70b3d580a0100605;11/04/2022 19:28;16,625
70b3d580a0100647;11/04/2022 19:27;16,25
70b3d580a0100648;11/04/2022 19:25;15,4375
70b3d580a0100623;11/04/2022 19:22;16,5625
70b3d580a0100654;11/04/2022 19:21;16,8125
70b3d580a0100657;11/04/2022 19:16;16,5
70b3d580a0100652;11/04/2022 19:14;14,75
70b3d580a01007a5;11/04/2022 19:13;16
70b3d580a0100543;11/04/2022 19:11;16,625
70b3d580a01006cf;11/04/2022 19:11;16,0625
70b3d580a0100656;11/04/2022 19:08;16,1875
70b3d580a0100550;11/04/2022 19:04;17,1875
70b3d580a0100550;11/04/2022 19:04;17,1875
70b3d580a0100742;11/04/2022 19:04;15,6875
70b3d580a01005fa;11/04/2022 19:02;16,875
70b3d580a0100600;11/04/2022 19:01;16,9375
70b3d580a0100549;11/04/2022 19:00;16,9375
70b3d580a0100549;11/04/2022 19:00;16,9375
70b3d580a0100549;11/04/2022 19:00;16,9375
70b3d580a010054c;11/04/2022 19:00;17
70b3d580a0100605;11/04/2022 18:58;17
70b3d580a0100605;11/04/2022 18:58;17
70b3d580a0100647;11/04/2022 18:57;16,625
70b3d580a0100648;11/04/2022 18:55;15,6875
70b3d580a0100623;11/04/2022 18:52;16,8125
70b3d580a0100654;11/04/2022 18:51;17,25
70b3d580a0100657;11/04/2022 18:46;16,75
70b3d580a0100652;11/04/2022 18:45;15,0625
70b3d580a01007a5;11/04/2022 18:43;16,4375
70b3d580a0100543;11/04/2022 18:41;16,875
70b3d580a0100543;11/04/2022 18:41;16,875
70b3d580a01006cf;11/04/2022 18:41;16,4375
70b3d580a0100656;11/04/2022 18:38;16,5625
70b3d580a0100550;11/04/2022 18:34;17,5
70b3d580a0100550;11/04/2022 18:34;17,5
70b3d580a0100742;11/04/2022 18:34;15,8125
70b3d580a01005fa;11/04/2022 18:32;17,0625
70b3d580a0100600;11/04/2022 18:31;17,125
70b3d580a0100549;11/04/2022 18:30;17,0625
70b3d580a0100549;11/04/2022 18:30;17,0625
70b3d580a0100549;11/04/2022 18:30;17,0625
70b3d580a010054c;11/04/2022 18:30;17,125
70b3d580a0100605;11/04/2022 18:28;17,125
70b3d580a0100605;11/04/2022 18:28;17,125
70b3d580a0100647;11/04/2022 18:27;16,6875
70b3d580a0100648;11/04/2022 18:25;15,9375
70b3d580a0100623;11/04/2022 18:22;16,875
70b3d580a0100654;11/04/2022 18:21;17,25
70b3d580a0100657;11/04/2022 18:16;16,875
70b3d580a0100652;11/04/2022 18:14;14,8125
70b3d580a01007a5;11/04/2022 18:13;16,4375
70b3d580a0100543;11/04/2022 18:11;16,8125
70b3d580a0100543;11/04/2022 18:11;16,8125
70b3d580a01006cf;11/04/2022 18:11;16,25
70b3d580a0100656;11/04/2022 18:08;16,375
70b3d580a0100550;11/04/2022 18:04;17,4375
70b3d580a0100550;11/04/2022 18:04;17,4375
70b3d580a0100742;11/04/2022 18:04;16
70b3d580a01005fa;11/04/2022 18:02;17
70b3d580a0100600;11/04/2022 18:01;17
70b3d580a0100549;11/04/2022 18:00;17,125
70b3d580a0100549;11/04/2022 18:00;17,125
70b3d580a010054c;11/04/2022 18:00;17,1875
70b3d580a0100605;11/04/2022 17:58;17,0625
70b3d580a0100605;11/04/2022 17:58;17,0625
70b3d580a0100647;11/04/2022 17:57;16,9375
70b3d580a0100648;11/04/2022 17:55;16,3125
70b3d580a0100623;11/04/2022 17:52;17,75
70b3d580a0100654;11/04/2022 17:51;17,3125
70b3d580a0100657;11/04/2022 17:46;16,75
70b3d580a0100652;11/04/2022 17:44;15,5
70b3d580a01007a5;11/04/2022 17:43;17,0625
70b3d580a0100543;11/04/2022 17:41;17,25
70b3d580a0100543;11/04/2022 17:41;17,25
70b3d580a01006cf;11/04/2022 17:41;16,875
70b3d580a0100656;11/04/2022 17:38;16,9375
70b3d580a0100550;11/04/2022 17:34;18,0625
70b3d580a0100550;11/04/2022 17:34;18,0625
70b3d580a0100742;11/04/2022 17:34;16,8125
70b3d580a01005fa;11/04/2022 17:32;17,625
70b3d580a0100600;11/04/2022 17:31;17,75
70b3d580a0100549;11/04/2022 17:30;17,6875
70b3d580a0100549;11/04/2022 17:30;17,6875
70b3d580a010054c;11/04/2022 17:30;17,75
70b3d580a0100605;11/04/2022 17:28;17,875
70b3d580a0100605;11/04/2022 17:28;17,875
70b3d580a0100647;11/04/2022 17:27;17,5
70b3d580a0100648;11/04/2022 17:25;16,6875
70b3d580a0100623;11/04/2022 17:22;17,875
70b3d580a0100654;11/04/2022 17:21;17,9375
70b3d580a0100657;11/04/2022 17:16;17,1875
70b3d580a0100652;11/04/2022 17:15;15,75
70b3d580a01007a5;11/04/2022 17:13;17,4375
70b3d580a0100543;11/04/2022 17:12;17,5
70b3d580a0100543;11/04/2022 17:11;17,5
70b3d580a0100543;11/04/2022 17:11;17,5
70b3d580a01006cf;11/04/2022 17:11;17,25
70b3d580a0100656;11/04/2022 17:08;17,25
70b3d580a0100550;11/04/2022 17:04;18,1875
70b3d580a0100742;11/04/2022 17:04;16,875
70b3d580a01005fa;11/04/2022 17:02;17,5625
70b3d580a0100600;11/04/2022 17:01;17,625
70b3d580a0100549;11/04/2022 17:00;17,5625
70b3d580a0100549;11/04/2022 17:00;17,5625
70b3d580a010054c;11/04/2022 17:00;17,625
70b3d580a0100605;11/04/2022 16:58;17,75
70b3d580a0100647;11/04/2022 16:57;17,5625
70b3d580a0100648;11/04/2022 16:55;17
70b3d580a0100623;11/04/2022 16:52;17,875
70b3d580a0100654;11/04/2022 16:51;17,6875
70b3d580a0100657;11/04/2022 16:46;17,4375
70b3d580a0100652;11/04/2022 16:45;15,25
70b3d580a01007a5;11/04/2022 16:43;17,1875
70b3d580a0100543;11/04/2022 16:42;17,1875
70b3d580a0100543;11/04/2022 16:41;17,1875
70b3d580a0100543;11/04/2022 16:41;17,1875
70b3d580a01006cf;11/04/2022 16:41;17,125
70b3d580a0100656;11/04/2022 16:38;17,0625
70b3d580a0100550;11/04/2022 16:34;17,875
70b3d580a0100742;11/04/2022 16:34;16,375
70b3d580a01005fa;11/04/2022 16:32;17,375
70b3d580a0100600;11/04/2022 16:31;17,5
70b3d580a0100549;11/04/2022 16:30;17,4375
70b3d580a0100549;11/04/2022 16:30;17,4375
70b3d580a010054c;11/04/2022 16:30;17,4375
70b3d580a0100605;11/04/2022 16:28;17,5625
70b3d580a0100647;11/04/2022 16:27;17,3125
70b3d580a0100648;11/04/2022 16:25;17
70b3d580a0100623;11/04/2022 16:22;17,4375
70b3d580a0100654;11/04/2022 16:21;17,5625
70b3d580a0100657;11/04/2022 16:16;17,375
70b3d580a0100652;11/04/2022 16:14;15,0625
70b3d580a01007a5;11/04/2022 16:13;16,75
70b3d580a0100543;11/04/2022 16:12;16,875
70b3d580a0100543;11/04/2022 16:11;16,875
70b3d580a01006cf;11/04/2022 16:11;16,75
70b3d580a0100656;11/04/2022 16:08;16,625
70b3d580a0100550;11/04/2022 16:04;17,6875
70b3d580a0100742;11/04/2022 16:04;16,125
70b3d580a01005fa;11/04/2022 16:02;17,1875
70b3d580a0100600;11/04/2022 16:01;17,1875
70b3d580a0100549;11/04/2022 16:00;17,25
70b3d580a0100549;11/04/2022 16:00;17,25
70b3d580a010054c;11/04/2022 16:00;17,3125
70b3d580a0100605;11/04/2022 15:58;17,3125
70b3d580a0100647;11/04/2022 15:57;16,875
70b3d580a0100648;11/04/2022 15:55;16,3125
70b3d580a0100623;11/04/2022 15:52;17,5
70b3d580a0100654;11/04/2022 15:51;17,4375
70b3d580a0100657;11/04/2022 15:46;16,75
70b3d580a0100652;11/04/2022 15:44;15,5
70b3d580a01007a5;11/04/2022 15:43;16,875
70b3d580a0100543;11/04/2022 15:42;16,75
70b3d580a0100543;11/04/2022 15:41;16,75
70b3d580a01006cf;11/04/2022 15:41;17
70b3d580a0100656;11/04/2022 15:38;16,6875
70b3d580a0100550;11/04/2022 15:34;17,625
70b3d580a0100742;11/04/2022 15:34;16,125
70b3d580a01005fa;11/04/2022 15:32;17,375
70b3d580a0100600;11/04/2022 15:31;17,375
70b3d580a0100549;11/04/2022 15:30;17,3125
70b3d580a0100549;11/04/2022 15:30;17,3125
70b3d580a010054c;11/04/2022 15:30;17,5
70b3d580a0100605;11/04/2022 15:28;17,4375
70b3d580a0100648;11/04/2022 15:25;16,25
70b3d580a0100623;11/04/2022 15:22;17,4375
70b3d580a0100654;11/04/2022 15:21;17,625
70b3d580a0100657;11/04/2022 15:16;16,75
70b3d580a0100652;11/04/2022 15:14;15,75
70b3d580a01007a5;11/04/2022 15:13;17
70b3d580a0100543;11/04/2022 15:12;16,75
70b3d580a0100543;11/04/2022 15:11;16,75
70b3d580a01006cf;11/04/2022 15:11;16,875
70b3d580a0100656;11/04/2022 15:08;16,875
70b3d580a0100550;11/04/2022 15:04;17,6875
70b3d580a0100742;11/04/2022 15:04;16,4375
70b3d580a01005fa;11/04/2022 15:02;17,25
70b3d580a0100600;11/04/2022 15:01;17,0625
70b3d580a0100549;11/04/2022 15:00;17,25
70b3d580a0100549;11/04/2022 15:00;17,25
70b3d580a0100549;11/04/2022 15:00;17,25
70b3d580a010054c;11/04/2022 15:00;17,5625
70b3d580a0100605;11/04/2022 14:58;17,1875
70b3d580a0100647;11/04/2022 14:57;16,875
70b3d580a0100648;11/04/2022 14:55;16,0625
70b3d580a0100623;11/04/2022 14:52;17,1875
70b3d580a0100654;11/04/2022 14:51;17,375
70b3d580a0100657;11/04/2022 14:46;16,875
70b3d580a0100652;11/04/2022 14:44;15,5625
70b3d580a01007a5;11/04/2022 14:43;16,875
70b3d580a0100543;11/04/2022 14:42;16,875
70b3d580a0100543;11/04/2022 14:41;16,875
70b3d580a01006cf;11/04/2022 14:41;16,875
70b3d580a0100656;11/04/2022 14:38;16,6875
70b3d580a0100550;11/04/2022 14:34;17,4375
70b3d580a0100742;11/04/2022 14:34;16,25
70b3d580a01005fa;11/04/2022 14:32;17,0625
70b3d580a0100600;11/04/2022 14:31;17
70b3d580a0100549;11/04/2022 14:30;17,0625
70b3d580a0100549;11/04/2022 14:30;17,0625
70b3d580a010054c;11/04/2022 14:30;17,25
70b3d580a0100605;11/04/2022 14:28;17
70b3d580a0100647;11/04/2022 14:27;16,5625
70b3d580a0100648;11/04/2022 14:25;15,875
70b3d580a0100623;11/04/2022 14:22;17,0625
70b3d580a0100654;11/04/2022 14:21;17,0625
70b3d580a0100657;11/04/2022 14:16;16,8125
70b3d580a0100652;11/04/2022 14:14;14,875
70b3d580a01007a5;11/04/2022 14:13;16,5
70b3d580a0100543;11/04/2022 14:11;16,5625
70b3d580a01006cf;11/04/2022 14:11;16,3125
70b3d580a0100656;11/04/2022 14:08;16,3125
70b3d580a0100550;11/04/2022 14:04;17,0625
70b3d580a0100742;11/04/2022 14:04;15,5
70b3d580a01005fa;11/04/2022 14:02;16,5625
70b3d580a01005fa;11/04/2022 14:02;16,5625
70b3d580a0100600;11/04/2022 14:01;16,5
70b3d580a0100549;11/04/2022 14:00;16,5625
70b3d580a0100549;11/04/2022 14:00;16,5625
70b3d580a010054c;11/04/2022 14:00;16,8125
70b3d580a0100605;11/04/2022 13:58;16,5
70b3d580a0100647;11/04/2022 13:57;16,125
70b3d580a0100648;11/04/2022 13:55;15,25
70b3d580a0100623;11/04/2022 13:52;16,5
70b3d580a0100657;11/04/2022 13:46;16,375
70b3d580a0100652;11/04/2022 13:44;14,0625
70b3d580a01007a5;11/04/2022 13:43;15,5625
70b3d580a0100543;11/04/2022 13:41;16
70b3d580a01006cf;11/04/2022 13:41;15,625
70b3d580a0100656;11/04/2022 13:38;15,4375
70b3d580a0100550;11/04/2022 13:34;16,3125
70b3d580a0100742;11/04/2022 13:34;14,875
70b3d580a01005fa;11/04/2022 13:32;16,1875
70b3d580a01005fa;11/04/2022 13:32;16,1875
70b3d580a0100600;11/04/2022 13:31;16,1875
70b3d580a0100549;11/04/2022 13:30;16,1875
70b3d580a0100549;11/04/2022 13:30;16,1875
70b3d580a010054c;11/04/2022 13:30;16,375
70b3d580a0100605;11/04/2022 13:28;16,1875
70b3d580a0100647;11/04/2022 13:27;15,625
70b3d580a0100648;11/04/2022 13:25;14,875
70b3d580a0100623;11/04/2022 13:22;16,0625
70b3d580a0100654;11/04/2022 13:21;16
70b3d580a0100657;11/04/2022 13:16;15,6875
70b3d580a0100652;11/04/2022 13:15;13,625
70b3d580a01007a5;11/04/2022 13:13;14,9375
70b3d580a0100543;11/04/2022 13:11;15,5
70b3d580a01006cf;11/04/2022 13:11;15,1875
70b3d580a0100656;11/04/2022 13:08;15,0625
70b3d580a0100550;11/04/2022 13:04;15,875
70b3d580a0100742;11/04/2022 13:04;14,4375
70b3d580a01005fa;11/04/2022 13:02;15,5625
70b3d580a01005fa;11/04/2022 13:02;15,5625
70b3d580a0100600;11/04/2022 13:01;15,625
70b3d580a0100549;11/04/2022 13:00;15,625
70b3d580a0100549;11/04/2022 13:00;15,625
70b3d580a010054c;11/04/2022 13:00;15,75
70b3d580a0100605;11/04/2022 12:58;15,5
70b3d580a0100647;11/04/2022 12:57;15,3125
70b3d580a0100648;11/04/2022 12:55;14,6875
70b3d580a0100623;11/04/2022 12:52;15,4375
70b3d580a0100654;11/04/2022 12:51;15,5
70b3d580a0100657;11/04/2022 12:46;15,5
70b3d580a0100652;11/04/2022 12:44;13,5
70b3d580a01007a5;11/04/2022 12:43;14,8125
70b3d580a0100543;11/04/2022 12:42;14,9375
70b3d580a0100543;11/04/2022 12:41;14,9375
70b3d580a01006cf;11/04/2022 12:41;14,6875
70b3d580a0100656;11/04/2022 12:38;14,625
70b3d580a0100550;11/04/2022 12:34;15,5
70b3d580a0100742;11/04/2022 12:34;14,25
70b3d580a01005fa;11/04/2022 12:32;15,1875
