channel_id;channel_provider_id;mobility_type;started_at;last_updated_at;time_step
69149.00072.11.01;69149.00072.11.01;PEDESTRIAN;2023-06-19 15:00:00+02:00;2025-12-18 07:15:00+01:00;3600
69382.00652.02.00;69382.00652.02.00;PEDESTRIAN;2023-02-22 12:00:00+01:00;2025-12-18 10:00:00+01:00;3600
102017787;102017787;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
69149.00072.12.01;69149.00072.12.01;PEDESTRIAN;2023-06-19 15:00:00+02:00;2023-08-03 10:00:00+02:00;300
353254424;353254424;E-SCOOTER;2021-02-08 11:00:00+01:00;2025-07-05 02:00:00+02:00;3600
101026957;101026957;PEDESTRIAN;2016-02-22 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102026957;102026957;PEDESTRIAN;2016-02-22 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101026958;101026958;PEDESTRIAN;2016-02-24 05:00:00+01:00;;3600
101029820;101029820;CAR;2016-01-01 00:00:00+01:00;;3600
102030146;102030146;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353399234;353399234;BIKE;2023-01-01 08:00:00+01:00;2023-09-29 00:00:00+02:00;3600
106048989;106048989;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
101030635;101030635;PEDESTRIAN;2016-02-26 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103030636;103030636;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 05:00:00+01:00;3600
101045777;101045777;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101046135;101046135;PEDESTRIAN;2019-02-20 00:00:00+01:00;2025-12-18 00:00:00+01:00;900
101046138;101046138;PEDESTRIAN;2019-02-20 00:00:00+01:00;2023-11-14 08:45:00+01:00;900
102046138;102046138;PEDESTRIAN;2019-02-20 00:00:00+01:00;2023-11-14 08:45:00+01:00;900
102047691;102047691;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:30:00+01:00;1800
353482751;353482751;E-SCOOTER;2013-01-01 00:00:00+01:00;2025-12-17 23:30:00+01:00;1800
101049084;101049084;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:30:00+01:00;1800
101032516;101032516;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
102032516;102032516;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
102049084;102049084;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:30:00+01:00;1800
353651624;353651624;BIKE;2025-10-21 00:00:00+02:00;2025-12-02 00:00:00+01:00;3600
353482749;353482749;UNDEFINED;2013-01-01 00:00:00+01:00;2025-11-15 00:30:00+01:00;1800
101049183;101049183;PEDESTRIAN;2017-01-04 00:00:00+01:00;2025-12-18 00:00:00+01:00;900
102049183;102049183;PEDESTRIAN;2017-01-04 00:00:00+01:00;2025-12-18 00:00:00+01:00;900
101049294;101049294;PEDESTRIAN;2016-05-02 15:00:00+02:00;;3600
102049294;102049294;PEDESTRIAN;2016-05-02 15:00:00+02:00;;3600
353399179;353399179;BIKE;2011-04-15 00:00:00+02:00;2025-10-21 00:00:00+02:00;3600
353399180;353399180;BIKE;2011-04-15 00:00:00+02:00;2025-10-21 00:00:00+02:00;3600
353399182;353399182;BIKE;2011-04-15 00:00:00+02:00;2025-10-21 00:00:00+02:00;3600
353399183;353399183;BIKE;2011-04-15 00:00:00+02:00;2025-02-07 01:00:00+01:00;3600
353399186;353399186;BIKE;2011-04-15 00:00:00+02:00;2025-10-20 23:15:00+02:00;900
353513450;353513450;BIKE;2017-07-06 01:00:00+02:00;2025-10-20 23:15:00+02:00;900
353662443;353662443;E-SCOOTER;2025-12-08 17:00:00+01:00;2025-12-18 00:00:00+01:00;900
353662444;353662444;E-SCOOTER;2025-12-08 17:00:00+01:00;2025-12-18 00:00:00+01:00;900
101047691;101047691;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:30:00+01:00;1800
101030274;101030274;BIKE;2014-06-25 15:00:00+02:00;2023-09-26 00:00:00+02:00;3600
101050687;101050687;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
102050687;102050687;BIKE;2013-01-01 00:00:00+01:00;2024-07-10 15:15:00+02:00;900
353243332;353243332;BIKE;2013-01-01 00:00:00+01:00;2024-09-23 00:00:00+02:00;900
103050687;103050687;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
104050687;104050687;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353398018;353398018;E-SCOOTER;2020-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353398024;353398024;E-SCOOTER;2020-01-01 00:00:00+01:00;2024-07-10 15:15:00+02:00;900
353398367;353398367;E-SCOOTER;2020-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
101034819;101034819;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
102034819;102034819;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353398373;353398373;E-SCOOTER;2020-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353399418;353399418;E-SCOOTER;2023-09-26 17:00:00+02:00;2024-02-15 00:15:00+01:00;900
353418720;353418720;BIKE;2023-12-04 00:00:00+01:00;2024-02-15 00:15:00+01:00;900
353424322;353424322;UNDEFINED;2024-01-30 00:00:00+01:00;;900
353418722;353418722;E-SCOOTER;2023-12-04 00:00:00+01:00;2024-02-15 00:15:00+01:00;900
353424324;353424324;UNDEFINED;2024-01-30 00:00:00+01:00;;900
353399416;353399416;BIKE;2020-01-01 00:00:00+01:00;2024-02-15 00:15:00+01:00;900
101052476;101052476;PEDESTRIAN;2019-05-28 00:00:00+02:00;;3600
102052476;102052476;PEDESTRIAN;2019-05-28 00:00:00+02:00;;3600
101052661;101052661;PEDESTRIAN;2016-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353424323;353424323;UNDEFINED;2024-01-30 00:00:00+01:00;;900
102030252;102030252;BIKE;2013-01-01 00:00:00+01:00;2023-10-23 23:15:00+02:00;900
101032819;101032819;BIKE;2013-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
102032819;102032819;BIKE;2013-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
105064525;105064525;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353245799;353245799;BIKE;2013-01-01 00:00:00+01:00;2025-12-04 02:00:00+01:00;3600
353515329;353515329;BIKE;2011-06-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353651575;353651575;BIKE;2013-12-08 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353661721;353661721;BIKE;2025-12-04 15:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101050688;101050688;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353483173;353483173;BIKE;2024-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102050688;102050688;BIKE;2013-01-01 00:00:00+01:00;2024-08-06 23:00:00+02:00;3600
353451281;353451281;CAR;2024-06-03 12:00:00+02:00;2024-09-06 00:00:00+02:00;3600
353451283;353451283;CAR;2024-06-03 12:00:00+02:00;2024-09-06 00:00:00+02:00;3600
353483177;353483177;E-SCOOTER;2024-08-07 02:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353483183;353483183;E-SCOOTER;2024-08-07 02:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353501686;353501686;BIKE;2024-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353501690;353501690;E-SCOOTER;2024-12-18 17:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101050689;101050689;BIKE;2013-01-01 00:00:00+01:00;2025-01-28 01:00:00+01:00;3600
102050689;102050689;BIKE;2013-01-01 00:00:00+01:00;2025-01-28 01:00:00+01:00;3600
353359478;353359478;BIKE;2022-01-01 00:00:00+01:00;2025-01-28 01:00:00+01:00;3600
353359482;353359482;E-SCOOTER;2023-02-28 16:00:00+01:00;2025-01-28 01:00:00+01:00;3600
353359488;353359488;E-SCOOTER;2023-02-28 16:00:00+01:00;2025-01-28 01:00:00+01:00;3600
353424328;353424328;UNDEFINED;2024-01-31 00:00:00+01:00;;900
353424329;353424329;UNDEFINED;2024-01-29 00:00:00+01:00;;900
102050691;102050691;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101051225;101051225;PEDESTRIAN;2016-01-01 00:00:00+01:00;2025-09-27 09:00:00+02:00;3600
102051225;102051225;PEDESTRIAN;2016-01-01 00:00:00+01:00;2025-09-27 09:00:00+02:00;3600
103051225;103051225;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104051225;104051225;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101052472;101052472;PEDESTRIAN;2019-05-28 00:00:00+02:00;;3600
102052472;102052472;PEDESTRIAN;2019-05-28 00:00:00+02:00;;3600
353515331;353515331;E-SCOOTER;2011-06-01 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353387320;353387320;BIKE;;;0
353661722;353661722;E-SCOOTER;2025-12-04 15:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102046125;102046125;PEDESTRIAN;2018-11-16 00:00:00+01:00;2025-12-15 13:15:00+01:00;900
101046126;101046126;PEDESTRIAN;2019-02-20 00:00:00+01:00;2025-12-18 00:00:00+01:00;900
102052661;102052661;PEDESTRIAN;2016-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103052661;103052661;BIKE;2019-07-04 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
101053285;101053285;BIKE;2011-04-14 00:00:00+02:00;2025-03-12 22:00:00+01:00;3600
102053285;102053285;BIKE;2011-04-14 00:00:00+02:00;2025-03-12 22:00:00+01:00;3600
101053286;101053286;BIKE;2008-12-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102053286;102053286;BIKE;2008-12-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103053286;103053286;BIKE;2008-12-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104053286;104053286;BIKE;2008-12-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353478252;353478252;BIKE;2024-09-02 00:00:00+02:00;2024-10-14 09:00:00+02:00;3600
353478254;353478254;BIKE;2024-09-02 00:00:00+02:00;2024-10-14 09:00:00+02:00;3600
101053287;101053287;BIKE;2011-12-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102053287;102053287;BIKE;2011-12-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103053287;103053287;BIKE;2011-12-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104053287;104053287;BIKE;2011-12-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101049671;101049671;BIKE;2011-04-15 00:00:00+02:00;2023-09-26 00:00:00+02:00;3600
102049671;102049671;BIKE;2011-04-15 00:00:00+02:00;2023-09-26 00:00:00+02:00;3600
101049672;101049672;BIKE;2011-04-15 00:00:00+02:00;2023-09-26 00:00:00+02:00;3600
102049672;102049672;BIKE;2011-04-15 00:00:00+02:00;2023-09-26 00:00:00+02:00;3600
101053306;101053306;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 00:15:00+01:00;900
102053306;102053306;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 00:15:00+01:00;900
353479533;353479533;BIKE;2024-09-02 00:00:00+02:00;2024-10-17 17:45:00+02:00;900
353485791;353485791;E-SCOOTER;2024-10-17 17:45:00+02:00;2025-12-17 00:15:00+01:00;900
353485797;353485797;E-SCOOTER;2024-10-17 17:45:00+02:00;2025-12-17 00:15:00+01:00;900
101033492;101033492;BIKE;2013-01-01 00:00:00+01:00;2022-11-16 17:00:00+01:00;3600
353661723;353661723;BIKE;2025-12-04 15:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101053564;101053564;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102053564;102053564;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353424730;353424730;E-SCOOTER;2024-02-01 16:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353424736;353424736;E-SCOOTER;2024-02-01 16:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101055357;101055357;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102055357;102055357;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103055357;103055357;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104055357;104055357;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101058444;101058444;PEDESTRIAN;2020-02-14 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102058444;102058444;PEDESTRIAN;2020-02-14 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101058445;101058445;PEDESTRIAN;2021-02-17 09:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102058445;102058445;PEDESTRIAN;2021-02-17 09:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101060039;101060039;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
102060039;102060039;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
103060039;103060039;E-SCOOTER;2013-11-21 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
104060039;104060039;E-SCOOTER;2013-11-21 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
105060039;105060039;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
106060039;106060039;E-SCOOTER;2013-11-21 00:00:00+01:00;2025-02-03 15:15:00+01:00;900
102060040;102060040;BIKE;2007-01-18 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
103060040;103060040;BIKE;2007-01-18 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104060040;104060040;BIKE;2007-01-18 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102062853;102062853;BIKE;2008-07-10 19:00:00+02:00;2025-12-18 00:00:00+01:00;3600
103062853;103062853;E-SCOOTER;2008-07-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353661724;353661724;E-SCOOTER;2025-12-04 15:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101050691;101050691;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104052661;104052661;BIKE;2019-07-04 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
109062853;109062853;BIKE;2008-07-10 19:00:00+02:00;2025-12-18 00:00:00+01:00;3600
110062853;110062853;E-SCOOTER;2008-07-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353268132;353268132;E-SCOOTER;2008-07-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353268133;353268133;BIKE;2008-07-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353268134;353268134;E-SCOOTER;2008-07-10 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353399211;353399211;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353399212;353399212;BIKE;2022-02-09 11:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353399214;353399214;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353399215;353399215;BIKE;2022-02-09 11:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101064522;101064522;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102064522;102064522;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101063239;101063239;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
102063239;102063239;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
101064524;101064524;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
102064524;102064524;E-SCOOTER;2013-11-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
104064524;104064524;E-SCOOTER;2013-11-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353242649;353242649;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
101064525;101064525;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353388483;353388483;TRUCK;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388485;353388485;TRUCK;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388487;353388487;TWO WHEELS MOTORIZED;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388497;353388497;BUS;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353388498;353388498;BUS;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353303975;353303975;PEDESTRIAN;2022-03-16 09:00:00+01:00;2023-06-19 14:00:00+02:00;3600
353564114;353564114;E-SCOOTER;2025-07-24 00:00:00+02:00;2025-09-16 09:00:00+02:00;3600
101060040;101060040;BIKE;2007-01-18 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353245800;353245800;BIKE;2013-01-01 00:00:00+01:00;2025-12-04 02:00:00+01:00;3600
353245801;353245801;BIKE;2013-01-01 00:00:00+01:00;2025-12-04 02:00:00+01:00;3600
353388501;353388501;BUS;2023-08-07 15:15:00+02:00;2024-01-31 00:00:00+01:00;900
353246068;353246068;BIKE;2013-01-01 00:00:00+01:00;2025-12-04 02:00:00+01:00;3600
353246069;353246069;BIKE;2013-01-01 00:00:00+01:00;2025-12-04 02:00:00+01:00;3600
353245806;353245806;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353245807;353245807;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353245808;353245808;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353245809;353245809;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353494223;353494223;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353494224;353494224;BIKE;2020-11-30 05:00:00+01:00;2024-11-19 00:00:00+01:00;3600
353246210;353246210;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353246211;353246211;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353486015;353486015;E-SCOOTER;2024-10-21 14:30:00+02:00;2025-12-17 23:15:00+01:00;900
353486016;353486016;E-SCOOTER;2024-10-21 14:30:00+02:00;2025-12-17 23:15:00+01:00;900
353252464;353252464;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353252465;353252465;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353252504;353252504;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353252506;353252506;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353262885;353262885;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262886;353262886;E-SCOOTER;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262887;353262887;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353427148;353427148;BIKE;2024-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353451289;353451289;PEDESTRIAN;2024-06-03 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353262888;353262888;E-SCOOTER;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262889;353262889;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262890;353262890;E-SCOOTER;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262891;353262891;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262892;353262892;E-SCOOTER;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353263590;353263590;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353263591;353263591;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353263593;353263593;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353263595;353263595;BIKE;2013-01-01 00:00:00+01:00;2025-12-17 23:15:00+01:00;900
353366906;353366906;BIKE;2023-04-01 00:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366908;353366908;BIKE;2023-04-01 00:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366910;353366910;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366916;353366916;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366920;353366920;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353290759;353290759;BIKE;2013-01-01 00:00:00+01:00;2023-09-15 11:00:00+02:00;3600
353366922;353366922;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366928;353366928;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353366932;353366932;E-SCOOTER;2023-04-24 15:00:00+02:00;2025-12-17 23:15:00+01:00;900
353262908;353262908;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353262909;353262909;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353270416;353270416;E-SCOOTER;2013-11-19 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353427147;353427147;UNDEFINED;2024-02-09 00:00:00+01:00;;900
353270417;353270417;E-SCOOTER;2013-11-19 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353264046;353264046;BIKE;2011-04-14 00:00:00+02:00;2024-10-08 03:00:00+02:00;3600
353467808;353467808;BUS;2024-08-01 16:00:00+02:00;2024-10-28 00:00:00+01:00;3600
353522948;353522948;BIKE;2025-03-15 16:00:00+01:00;2025-07-06 00:00:00+02:00;3600
353522950;353522950;BIKE;2025-03-15 16:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353639449;353639449;BIKE;2025-09-14 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264048;353264048;BIKE;2011-04-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264049;353264049;E-SCOOTER;2011-04-14 00:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264063;353264063;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264064;353264064;E-SCOOTER;2013-11-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264065;353264065;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264066;353264066;E-SCOOTER;2013-11-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353267473;353267473;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353267474;353267474;E-SCOOTER;2013-11-19 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353639451;353639451;BIKE;2025-09-14 15:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353520099;353520099;BIKE;2025-03-06 11:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353266314;353266314;BIKE;2013-01-01 00:00:00+01:00;2024-06-19 00:00:00+02:00;3600
353268996;353268996;BIKE;2013-01-01 00:00:00+01:00;2024-06-19 00:00:00+02:00;3600
353268998;353268998;BIKE;2013-01-01 00:00:00+01:00;2022-06-22 09:00:00+02:00;3600
353269000;353269000;BIKE;2013-01-01 00:00:00+01:00;2024-06-19 00:00:00+02:00;3600
353269001;353269001;BIKE;2013-01-01 00:00:00+01:00;2023-09-26 00:00:00+02:00;3600
353269033;353269033;BIKE;2013-01-01 00:00:00+01:00;2022-06-22 09:00:00+02:00;3600
353269034;353269034;E-SCOOTER;2014-06-25 00:00:00+02:00;2024-06-19 00:00:00+02:00;3600
353264047;353264047;E-SCOOTER;2011-04-14 00:00:00+02:00;2024-10-08 03:00:00+02:00;3600
353264050;353264050;BIKE;2011-04-14 00:00:00+02:00;2025-02-17 14:00:00+01:00;3600
353264051;353264051;E-SCOOTER;2011-04-14 00:00:00+02:00;2025-02-17 14:00:00+01:00;3600
353483260;353483260;BIKE;2024-01-01 00:00:00+01:00;2025-02-17 14:00:00+01:00;3600
353483262;353483262;E-SCOOTER;2024-01-01 00:00:00+01:00;2025-02-17 14:00:00+01:00;3600
353403037;353403037;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403038;353403038;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403039;353403039;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403040;353403040;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353403041;353403041;BIKE;2023-10-12 15:00:00+02:00;2023-10-12 23:15:00+02:00;3600
353530944;353530944;BIKE;2025-04-15 00:00:00+02:00;2025-07-22 10:00:00+02:00;3600
353564105;353564105;UNDEFINED;2025-04-15 00:00:00+02:00;;3600
353549800;353549800;BUS;2025-06-10 13:00:00+02:00;2025-07-06 00:00:00+02:00;3600
353500775;353500775;BIKE;2024-12-10 18:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353642097;353642097;BIKE;2025-09-23 15:30:00+02:00;2025-12-18 00:00:00+01:00;3600
353269037;353269037;E-SCOOTER;2014-06-25 00:00:00+02:00;2024-06-19 00:00:00+02:00;3600
353269039;353269039;E-SCOOTER;2014-06-25 00:00:00+02:00;2024-06-19 00:00:00+02:00;3600
353269042;353269042;E-SCOOTER;2014-06-25 00:00:00+02:00;2023-09-26 00:00:00+02:00;3600
353269044;353269044;E-SCOOTER;2014-06-25 00:00:00+02:00;2022-06-22 09:00:00+02:00;3600
353277144;353277144;BIKE;2013-01-01 00:00:00+01:00;2023-10-23 23:30:00+02:00;1800
353269045;353269045;E-SCOOTER;2014-06-25 00:00:00+02:00;2022-06-22 09:00:00+02:00;3600
353309131;353309131;BIKE;2013-01-01 00:00:00+01:00;2022-06-22 09:00:00+02:00;3600
353309133;353309133;BIKE;2013-01-01 00:00:00+01:00;2022-06-22 09:00:00+02:00;3600
353309135;353309135;E-SCOOTER;2014-06-25 00:00:00+02:00;2022-06-22 09:00:00+02:00;3600
353264939;353264939;BIKE;2011-04-14 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264940;353264940;E-SCOOTER;2011-04-14 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264943;353264943;BIKE;2011-04-14 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353264944;353264944;E-SCOOTER;2011-04-14 12:00:00+02:00;2025-12-18 00:00:00+01:00;3600
353277145;353277145;BIKE;2013-01-01 00:00:00+01:00;2023-10-23 23:30:00+02:00;1800
353277556;353277556;BIKE;2013-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353277557;353277557;BIKE;2013-01-01 00:00:00+01:00;2023-10-24 00:00:00+02:00;3600
353264965;353264965;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
353264966;353264966;BIKE;2013-01-01 00:00:00+01:00;2025-12-18 00:00:00+01:00;3600
